player_id,long_name,short_name,nationality,height_cm,last_edition
194078,Selçuk Alibaz,S. Alibaz,Germany,177,18
195001,Iván González López,Iván González,Spain,184,18
199543,César Soriano Ferrero,César Soriano,Spain,179,18
199724,Abraham Guié Guié,A. Guié Guié,Côte d'Ivoire,180,18
200360,Igor Portnyagin,I. Portnyagin,Russia,191,18
200678,Javier Álamo Cruz,Javi Álamo,Spain,190,18
201941,Efraín Cortés Grueso,E. Cortés,Colombia,183,18
203654,Luigi Castaldo,L. Castaldo,Italy,184,18
204015,Charly Charrier,C. Charrier,France,180,18
204381,Jakub Kosecki,J. Kosecki,Poland,168,18
204875,Petar Grbić,P. Grbić,Montenegro,189,18
209051,Abdulmajeed Abdullah Al Ruwaili,A. Al Ruwaili,Saudi Arabia,167,18
209474,Wagner de Andrade Borges,Wagner,Brazil,173,18
209594,Carlo Mammarella,C. Mammarella,Italy,175,18
211000,Yordan Milchev Minev,Y. Minev,Bulgaria,175,18
211041,Svetoslav Dyakov,S. Dyakov,Bulgaria,177,18
213578,Daniel Frahn,D. Frahn,Germany,186,18
215249,Rodrigo Leonel Depetris,R. Depetris,Argentina,177,18
216570,Dzon Delarge,D. Delarge,Congo,174,18
223266,Rubén Cruz Gil,Rubén Cruz,Spain,184,18
223530,Mads Justesen,M. Justesen,Denmark,196,18
233598,Ahmed Mohamed Abdallah,A. Duiedar,Egypt,180,18
234019,Ranteiro César Alves Catarino,Ranteiro Alves,Brazil,178,18
234539,Vladimir Poluyakhtov,V. Poluyakhtov,Russia,180,18
236176,Enaldo Diogo Paneira Rochedo,Enaldo Paneira,Brazil,190,18
222059,Thiago Rodrigues da Silva,Mosquito,Brazil,174,18
225534,Igor Bezdenezhnykh,I. Bezdenezhnykh,Russia,175,18
235377,Bruno Gomes de Oliveira Conceição,Bruno Gomes,Brazil,182,18
229205,Darko Lazić,D. Lazić,Serbia,185,18
239923,Inácio Carneiro dos Santos,Inácio,Brazil,179,18
215492,Dariusz Formella,D. Formella,Poland,177,18
222152,Wallyson Teixeira Mallmann,Wallyson Mallmann,Brazil,183,18
228962,Francisco José Perdomo Borges,Nili Perdomo,Spain,176,18
189571,Ander Agüeros de Vicente,Iriondo,Spain,169,18
215352,Martín Luque,M. Luque,Argentina,176,18
220380,Rami Hisham Abdel Aziz Rabia,R. Rabia,Egypt,186,18
223576,Samuel Delgado Serna,Samu Delgado,Spain,178,18
239844,Gerson Torres Barrantes,G. Torres,Costa Rica,175,18
194656,Aleksey Nikitin,A. Nikitin,Russia,187,18
211308,Denis Terentyev,D. Terentyev,Russia,180,18
219994,Adam Tzanetopoulos,A. Tzanetopoulos,Greece,193,18
224911,Sergio Marcos González,Sergio Marcos,Spain,176,18
239463,Vitaliy Shakhov,V. Shakhov,Russia,192,18
239716,Igor Chaykovskyi,I. Chaykovskyi,Ukraine,171,18
205270,Khoren Bayramyan,K. Bayramyan,Russia,169,18
226630,Ença Fati,Ença Fati,Guinea Bissau,180,18
227175,Jerry Alberto Ortíz Cortés,J. Ortiz,Colombia,176,18
228170,Ablaye Vieux Mbengue,A. Mbengue,Senegal,187,18
229027,Gian dos Santos Martins,Gian Martins,Brazil,184,18
237562,Diego Luiz de Siqueira Medeiros,Diego Medeiros,Brazil,187,18
201631,Patrik Hidi,P. Hidi,Hungary,186,18
202455,Deniss Rakels,D. Rakels,Latvia,179,18
206311,Adrià Carmona Pérez,Adriá Carmona,Spain,170,18
218996,Saad Abdul Ameer Luaibi Al Zirjawi Al Dobjahawe,S. Luaibi,Iraq,180,18
229790,Jean Luc Gbayara Assoubre,J. Assoubre,Côte d'Ivoire,180,18
232761,Gideon Baah,G. Baah,Ghana,184,18
234753,Keagan Wilbur Buchanan,K. Buchanan,South Africa,170,18
247210,Alejandro Menéndez Díaz,Álex Menéndez,Spain,181,18
193153,Thiago Cardoso,Thiago Cardoso,Brazil,185,18
201870,Gershon Koffie,G. Koffie,Ghana,183,18
202480,Luís Felipe Dias do Nascimento,Luis Felipe,Brazil,178,18
205218,Nihat Şahin,N. Şahin,Turkey,191,18
216810,Yeltsin Ignacio Tejeda Valverde,Y. Tejeda,Costa Rica,179,18
223124,Abdulaziz Demircan,A. Demircan,Turkey,193,18
241069,Payam Sadeghian Sharafabad,P. Sadeghian,Iran,174,18
143224,Furkan Özçal,F. Özçal,Turkey,170,18
192155,Evgeniy Makeev,E. Makeev,Russia,183,18
192757,Sergey Terekhov,S. Terekhov,Russia,180,18
198449,Teddy Mézague,T. Mézague,France,187,18
198846,Jerónimo Arturo Amione Cevallos,J. Amione,Mexico,173,18
201227,Manuel Torres Jiménez,Manuel Torres,Spain,175,18
203833,Nils Teixeira,N. Teixeira,Germany,177,18
206479,Vyacheslav Podberezkin,V. Podberezkin,Russia,187,18
207706,Giannis Skondras,G. Skondras,Greece,179,18
209400,Mekeil Williams,M. Williams,Trinidad and Tobago,185,18
214214,William Francisco Luis Arboleda Perea,W. Arboleda,Colombia,176,18
216313,Aleksandar Miljković,A. Miljković,Serbia,184,18
229474,Vasco António Barbosa da Costa,Vasco Costa,Portugal,184,18
232516,Facundo Ezequiel Silva,F. Silva,Argentina,174,18
41734,Benoît Cheyrou,B. Cheyrou,France,182,18
45534,Mikael Antonsson,M. Antonsson,Sweden,189,18
45702,Ivan Pelizzoli,I. Pelizzoli,Italy,194,18
51116,Morten Morisbak Skjønsberg,M. Morisbak Skjønsberg,Norway,183,18
51910,Bruno Grougi,B. Grougi,France,173,18
53760,Sigamary Diarra,S. Diarra,Mali,176,18
115888,Christofer Heimeroth,C. Heimeroth,Germany,194,18
121988,Lukas Kruse,L. Kruse,Germany,185,18
136070,Luís Alberto Santos dos Santos,Luís Alberto,Brazil,183,18
138351,Gino Coutinho,G. Coutinho,Netherlands,180,18
139259,Davide Callà,D. Callà,Switzerland,176,18
139701,Jos Hooiveld,J. Hooiveld,Netherlands,194,18
140526,Eduardo Goncalves de Oliveira,Edú,Brazil,185,18
143655,Kerim Zengin,K. Zengin,Turkey,177,18
146458,Roberto Fernández Alvarellos,Roberto,Spain,181,18
146992,Carlos González Peña,Peña,Spain,181,18
149667,Kevin Doyle,K. Doyle,Republic of Ireland,183,18
151743,Mikkel Rask,M. Rask,Denmark,185,18
154216,Denis Tumasyan,D. Tumasyan,Russia,185,18
155277,Patrice Bernier,P. Bernier,Canada,176,18
156373,Carlos Adrián Morales Higuera,C. Morales,Mexico,173,18
157797,Luca Ceccarelli,L. Ceccarelli,Italy,185,18
159047,Guy Adolphe N'Gosso Massouma,G. N'Gosso,Cameroon,185,18
159912,Mario Dalendo,M. Dalendo,Chile,178,18
159926,Fabian Currimila,F. Currimila,Chile,177,18
159932,Hardy Vienda,H. Vienda,Chile,176,18
159957,Ezequiel Lorcado,E. Lorcado,Chile,177,18
159962,Gaston Hormaza,G. Hormaza,Chile,186,18
159989,Christian Lobella,C. Lobella,Chile,177,18
159995,Waldo Santerilone,W. Santerilone,Chile,177,18
160001,Zacarias Leivo,Z. Leivo,Chile,175,18
160005,Salvador Higuerrez,S. Higuerrez,Chile,178,18
160024,Ignacio Risendo,I. Risendo,Chile,181,18
160049,Emanuel Riberos,E. Riberos,Chile,188,18
160102,Benjamin Figueraz,B. Figueraz,Chile,177,18
160116,Simon Altamiras,S. Altamiras,Chile,180,18
160118,Miguel Arrufe,M. Arrufe,Chile,178,18
160125,Eros Roque Revolledo,E. Revolledo,Chile,184,18
160147,Alonzo Huancañez,A. Huancañez,Chile,174,18
160155,F. Sidney Dastineda,F. Dastineda,Chile,191,18
160175,Miguel Asterga,M. Asterga,Chile,166,18
160181,Arturo Camura,A. Camura,Chile,188,18
160187,Aaron Vardias,A. Vardias,Chile,178,18
160193,Jason Riocel,J. Riocel,Chile,170,18
160196,Anibal Levipan,A. Levipan,Chile,186,18
160198,Jean Paul Venlero,J. Venlero,Chile,190,18
160208,Ismael Tellero,I. Tellero,Chile,172,18
160219,Moises Reineraso,M. Reineraso,Chile,185,18
161943,Elliott Ward,E. Ward,England,185,18
162226,Stijn De Smet,S. De Smet,Belgium,184,18
163370,Jordan Remacle,J. Remacle,Belgium,174,18
163402,Andrea Coda,A. Coda,Italy,188,18
164986,Édouard Duplan,É. Duplan,France,180,18
165505,Carlos Javier Matheu,C. Matheu,Argentina,182,18
167520,Patricio Gabriel Araújo Vázquez,P. Araujo,Mexico,176,18
167529,Edgar Bismarck Estuardo Andrade Rentería,E. Andrade,Mexico,176,18
169113,Markus Neumayr,M. Neumayr,Germany,181,18
169366,Eloge Ethisse Enza-Yamissi,E. Enza-Yamissi,Central African Republic,175,18
170991,Alberto Gómez Fernández,Nagore,Spain,182,18
171578,Javier Flaño Bezunartea,Javi Flaño,Spain,177,18
174425,Artem Fidler,A. Fidler,Russia,178,18
176038,Joseph Eneojo Akpala,J. Akpala,Nigeria,185,18
176544,Luis Felipe Chará Zamora,L. Chará,Colombia,170,18
176572,Kay Voser,K. Voser,Switzerland,174,18
176801,Marvin Emnes,M. Emnes,Netherlands,180,18
177762,Laurent Agouazi,L. Agouazi,Algeria,184,18
177960,Simone Pesce,S. Pesce,Italy,172,18
178011,Murat Duruer,M. Duruer,Turkey,177,18
178132,Karim Matmour,K. Matmour,Algeria,181,18
178452,Alberto Pelagotti,A. Pelagotti,Italy,186,18
179652,Robbie Rogers,R. Rogers,United States,178,18
180455,Bobby Burling,B. Burling,United States,195,18
181778,Miral Samardžič,M. Samardžič,Slovenia,185,18
182628,Tiago André Coelho Lopes,Rabiola,Portugal,184,18
183359,Gaëtan Deneuve,G. Deneuve,France,183,18
183409,Isaac Vorsah,I. Vorsah,Ghana,192,18
184339,Luigi Giorgi,L. Giorgi,Italy,186,18
185270,Juan Carlos Blengio,J. Blengio,Argentina,185,18
186760,Anıl Karaer,A. Karaer,Turkey,185,18
187535,Anton Sosnin,A. Sosnin,Russia,178,18
187983,Krzysztof Janus,K. Janus,Poland,176,18
188375,Liban Abdi Ali,L. Abdi,Somalia,182,18
188688,Jimmy Nirlo,J. Nirlo,France,184,18
189181,Darko Bodul,D. Bodul,Croatia,186,18
190918,Gastón Andrés Javier Cellerino Grasso,G. Cellerino,Argentina,185,18
190987,Luciano Civelli,L. Civelli,Argentina,187,18
191389,Leandro Montera da Silva,Leandro,Brazil,176,18
192252,Pedro Miguel Barbosa Queirós,Pedro Queirós,Portugal,180,18
192823,Archimede Morleo,A. Morleo,Italy,172,18
195089,Marko Milinković,M. Milinković,Serbia,179,18
195359,Mickaël Ziard Alain Gaffoor,M. Gaffoor,France,184,18
198910,Nico Klotz,N. Klotz,Germany,173,18
199264,이승희 李承煕,Lee Seung Hee,Korea Republic,185,18
199456,Raphaël Cacérès,R. Cacérès,France,187,18
199522,John Tshibumbu,J. Tshibumbu,Congo DR,176,18
199589,Turgut Doğan Şahin,T. Şahin,Turkey,180,18
200231,Roland Romario Alberg,R. Alberg,Suriname,180,18
201411,Mads Agesen,M. Agesen,Denmark,190,18
202690,Aslan Dudiev,A. Dudiev,Russia,180,18
204166,Aleksandar Tonev,A. Tonev,Bulgaria,178,18
207864,Jorge Emanuel Molina,E. Molina,Argentina,181,18
207996,Nuno Miguel Almeida Costa Lopes,Nuno Lopes,Portugal,184,18
208478,Željko Filipović,Ž. Filipović,Slovenia,194,18
208508,Frédéric Gounongbe,F. Gounongbe,Benin,188,18
208731,Andreas Hofmann,A. Hofmann,Germany,183,18
209025,Anderson Conceição Benedito,Anderson Conceição,Brazil,188,18
210937,Davide Luppi,D. Luppi,Italy,180,18
211007,Abdouramane Mohamed Coly,M. Coly,Senegal,181,18
211040,Aleksandar Dragomirov Aleksandrov,A. Aleksandrov,Bulgaria,186,18
218727,Francisco Antonio Córdoba Escarpeta,F. Córdoba,Colombia,171,18
218735,José Pedro Azevedo Ferreira,Pedró,Portugal,180,18
219674,Ventsislav Hristov,V. Hristov,Bulgaria,185,18
220900,İshak Doğan,İ. Doğan,Turkey,187,18
225725,Washington Santana da Silva,Washington,Brazil,183,18
230518,F. Sidney Martins Pires,Franci Martinho,Brazil,191,18
234566,Ivan Markelov,I. Markelov,Russia,179,18
237775,Damir Šovšić,D. Šovšić,Croatia,177,18
239934,Dmytro Grishko,D. Grishko,Ukraine,181,18
237294,Aly Mallé,A. Mallé,Mali,177,18
235361,Ilias Alhaft,I. Alhaft,Netherlands,172,18
210599,Miroslav Lobantsev,M. Lobantsev,Russia,189,18
225009,Borja Fernández Fernández,Borja Fernández,Spain,177,18
227161,Miguel Ángel Medina Asprilla,M. Medina,Colombia,176,18
202285,Riffi Mandanda,R. Mandanda,Congo DR,185,18
219962,Magomed Musalov,M. Musalov,Russia,180,18
220059,Diego Poyet,D. Poyet,Uruguay,183,18
226029,Anatoliy Katrich,A. Katrich,Russia,181,18
231148,Stephane Onesime Emaná,S. Emaná,Cameroon,181,18
241079,Charalampos Kyriakou,C. Kyriakou,Cyprus,180,18
232227,Zakaria El Azzouzi,Z. El Azzouzi,Morocco,177,18
203266,Gyliano Mauritzio Marvin van Velzen,G. van Velzen,Netherlands,186,18
204436,Özkan Yıldırım,Ö. Yıldırım,Germany,173,18
209502,Michaël Jordan N'kololo,M. Nkololo,Congo DR,183,18
211294,Aleksandr Putsko,A. Putsko,Russia,190,18
215275,Vyacheslav Krotov,V. Krotov,Russia,183,18
223759,Vladlen Yurchenko,V. Yurchenko,Ukraine,181,18
235828,Marcos André Costa Valente,Marcos Valente,Portugal,196,18
205380,Glenn Claes,G. Claes,Belgium,179,18
215297,Daryl Werker,D. Werker,Netherlands,190,18
224071,Romain Jacques Habran,R. Habran,France,177,18
225352,Ander Bardají Maiza Lasgar,Bardají,Spain,192,18
235296,José Manuel Martínez Bel,Manel,Spain,185,18
237814,Nikita Baranov,N. Baranov,Estonia,184,18
192437,Florian Trinks,F. Trinks,Germany,183,18
216053,Ramiro Costa,R. Costa,Argentina,190,18
216410,Vinícius de Freitas Ribeiro,Vinícius,Brazil,183,18
222364,Piqueti Djassi Brito Silva,Piqueti,Guinea Bissau,173,18
223032,Oliver Zelenika,O. Zelenika,Croatia,191,18
225172,Abdelrafik Gérard,A. Gérard,France,176,18
228348,Fayçal Rherras,F. Rherras,Morocco,183,18
201482,Julián Cuesta Díaz,Julián Cuesta,Spain,196,18
203242,Luiz Eduardo Figueiredo,Dudu,Brazil,176,18
204958,Miguel Alberto García Díaz,Miguel Garcia,Spain,170,18
212538,Jaroslav Navrátil,J. Navrátil,Czech Republic,180,18
217729,Leonardo Davide Gatto,L. Gatto,Italy,179,18
217787,Stipe Vučur,S. Vučur,Austria,194,18
234512,Heliardo Vieira da Silva,Heliardo,Brazil,190,18
194102,Giuseppe Rizzo,G. Rizzo,Italy,182,18
195255,Guy Lucien Michel Landel,G. Landel,Guinea,172,18
202787,Kevin Ellis,K. Ellis,United States,175,18
208097,Mario Tičinović,M. Tičinović,Croatia,172,18
224791,Maílson Francisco de Farías,Mailson,Brazil,177,18
225256,William Jebor,W. Jebor,Liberia,178,18
233616,Sueliton Florêncio Nogueira,Sueliton,Brazil,184,18
234712,Wouter van der Steen,W. van der Steen,Netherlands,187,18
236858,Jorge Luis Lozano Hinestroza,J. Lozano,Colombia,186,18
184292,Eli Sabiá Filho,Eli Sabiá,Brazil,187,18
189498,Harry Lee Forrester,H. Forrester,England,178,18
191002,Mikhail Sivakow,M. Sivakow,Belarus,187,18
198591,Franck Mbia Etoundi,F. Etoundi,Cameroon,185,18
198977,Christopher Quiring,C. Quiring,Germany,172,18
200336,Milan Nitrianský,M. Nitrianský,Czech Republic,184,18
209518,Ivan Lendrić,I. Lendrić,Croatia,184,18
221573,Luiz Eduardo dos Santos Gonzaga,Dudú,Brazil,180,18
226076,Christos Tasoulis,C. Tasoulis,Greece,178,18
235177,Maximiliano Correa,M. Correa,Argentina,169,18
235239,Othman El Kabir,O. El Kabir,Netherlands,175,18
4732,Jérémie Bréchet,J. Bréchet,France,187,18
9807,Michel Breuer,M. Breuer,Netherlands,185,18
50816,Luke Wilkshire,L. Wilkshire,Australia,176,18
53074,Steffen Hofmann,S. Hofmann,Germany,173,18
53525,Paulo Jorge Pedro Lopes,Paulo Lopes,Portugal,184,18
53604,Gordon Greer,G. Greer,Scotland,192,18
53998,Stephen Warnock,S. Warnock,England,175,18
101904,Alessandro Frara,A. Frara,Italy,177,18
125103,Orhan Şam,O. Şam,Turkey,181,18
134787,Björn Vleminckx,B. Vleminckx,Belgium,183,18
138289,Chris Baird,C. Baird,Northern Ireland,181,18
140081,Wilson Rodrigues Fonseca,Wilson,Brazil,181,18
140141,Vicente Martín Sánchez Bragunde,V. Sánchez,Uruguay,170,18
140262,José David Toledo Bosquez,D. Toledo,Mexico,167,18
143013,Paulo Andrés Ferrari,P. Ferrari,Argentina,170,18
143101,Marcelo Adrián Carrusca,M. Carrusca,Argentina,175,18
143586,Gastón Damián Aguirre,G. Aguirre,Argentina,178,18
143603,Germán David Ré,G. Ré,Argentina,180,18
147251,Igor Shevchenko,I. Shevchenko,Russia,180,18
147613,Alexander Pavlenko,A. Pavlenko,Russia,175,18
148423,Sebastian Mila,S. Mila,Poland,178,18
148745,Kjetil Wæhler,K. Wæhler,Norway,182,18
152875,Johnnie Jackson,J. Jackson,England,185,18
153297,Simon Pouplin,S. Pouplin,France,187,18
156299,Shaun Barker,S. Barker,England,188,18
156698,Martin Ramiro Guillermo Smedberg-Dalence,M. Smedberg-Dalence,Bolivia,187,18
157295,Christian de Jesús Valdéz Loaiza,C. Valdez,Mexico,171,18
157585,Julien Ielsch,J. Ielsch,France,173,18
158444,Mišo Brečko,M. Brečko,Slovenia,178,18
158795,Claes Phillip Kronberg,C. Kronberg,Denmark,177,18
159905,Diego Bantelicia,D. Bantelicia,Chile,189,18
159945,Jorge Seldinarez,J. Seldinarez,Chile,179,18
159961,Gustavo Maldanada,G. Maldanada,Chile,177,18
159973,Sergio Vicerio,S. Vicerio,Chile,181,18
159982,Bernardo Avileda,B. Avileda,Chile,178,18
159993,Nery Scatopano,N. Scatopano,Chile,180,18
159996,Thomas Garceson,T. Garceson,Chile,183,18
160003,Mirko Elarra,M. Elarra,Chile,181,18
160011,Richard Áldarez,R. Áldarez,Chile,191,18
160064,Santiago Canildo,S. Canildo,Chile,182,18
160075,Enzo Acorada,E. Acorada,Chile,189,18
160086,Johnny Adánguiz,J. Adánguiz,Chile,185,18
160097,Eelco Hurtados,E. Hurtados,Chile,178,18
160099,Darwin Soldiez,D. Soldiez,Chile,181,18
160112,Alvaro Safildo,A. Safildo,Chile,182,18
160115,Edson Manjedo,E. Manjedo,Chile,181,18
160121,Nahuel Meriz,N. Meriz,Chile,179,18
160122,Alexer Romales,A. Romales,Chile,186,18
160130,Rodolfo Gaetaños,R. Gaetaños,Chile,178,18
160136,Alexis Ibañado,A. Ibañado,Chile,175,18
160137,Jose Antonio Urellano,J. Urellano,Chile,175,18
162025,Juan Carlos Núñez Orozco,J. Núñez,Mexico,166,18
162814,Hakan Aslantaş,H. Aslantaş,Turkey,181,18
162821,Steve Colpaert,S. Colpaert,Belgium,177,18
165001,Sebastian Madera,S. Madera,Poland,190,18
165258,Krzysztof Sobieraj,K. Sobieraj,Poland,190,18
166451,Joshua Wicks,J. Wicks,United States,192,18
166928,Axel Bellinghausen,A. Bellinghausen,Germany,182,18
166990,Anri Khagush,A. Khagush,Russia,179,18
167329,Mauro Emiliano Cejas,M. Cejas,Argentina,174,18
167563,Aleksandr Budakov,A. Budakov,Russia,185,18
167564,Aleksandr Krivoruchko,A. Krivoruchko,Russia,190,18
168362,Francesco Stanco,F. Stanco,Italy,191,18
168882,Saud Ali Khariri,S. Kariri,Saudi Arabia,185,18
169648,Simon Dawkins,S. Dawkins,Jamaica,177,18
169805,Antoine Devaux,A. Devaux,France,185,18
170110,Emanuel Robert Maah,R. Maah,France,180,18
170594,Leandro Javier Díaz Borsani,L. Díaz,Argentina,181,18
171394,Thomas Enevoldsen,T. Enevoldsen,Denmark,181,18
172063,Jade Bronson North,J. North,Australia,180,18
172895,Dimitrios Kyriakidis,D. Kyriakidis,Greece,184,18
172966,Rhoys Wiggins,R. Wiggins,Wales,173,18
173128,Dario Bergamelli,D. Bergamelli,Italy,185,18
173211,Andrea Rossi,A. Rossi,Italy,178,18
173568,Branimir Bajić,B. Bajić,Bosnia and Herzegovina,187,18
176003,Joeri Dequevy,J. Dequevy,Belgium,174,18
176209,Cezary Stefan Wilk,C. Wilk,Poland,182,18
176240,Marvell Wynne,M. Wynne,United States,175,18
177465,Benedikt Fernandez,B. Fernandez,Germany,185,18
177479,Cyriaque Louvion,C. Louvion,France,185,18
177805,Marco Rossi,M. Rossi,Italy,188,18
178194,Dean Cox,D. Cox,England,163,18
178321,Mateo Fígoli Martínez,M. Figoli,Uruguay,174,18
179802,Xavier Iván Báez Gamiño,X. Báez,Mexico,172,18
183147,Seb Hines,S. Hines,England,188,18
183272,Guilherme Ozelame Finkler,Guilherme Finkler,Brazil,184,18
184058,Thapelo Jackson Mabokgwane,J. Mabokgwane,South Africa,175,18
184407,Federico Moretti,F. Moretti,Italy,187,18
186414,Wilfried Domoraud,W. Domoraud,France,183,18
186533,Patrick Nyarko,P. Nyarko,Ghana,183,18
187313,Jorge Santos Silva,Jou Silva,Brazil,180,18
187589,Adlan Katsaev,A. Katsaev,Russia,180,18
187935,Foued Kadir,F. Kadir,Algeria,180,18
188297,André Laurito,A. Laurito,Germany,187,18
188487,Antonio Zito,A. Zito,Italy,184,18
188617,Simon Laner,S. Laner,Italy,182,18
189392,Georgiy Gabulov,G. Gabulov,Russia,190,18
189445,Miroslav Marković,M. Marković,Serbia,184,18
191250,Sebastian Heidinger,S. Heidinger,Germany,176,18
191847,Abdullah Ahmed Al Asta,A. Al Asta,Saudi Arabia,174,18
192963,Livio Nabab,L. Nabab,France,185,18
193028,Stuart Beavon,S. Beavon,England,171,18
193245,Vladimir Dyadyun,V. Dyadyun,Russia,183,18
193458,Sérgio Filipe da Silva Barge,Barge,Portugal,174,18
193835,Philipe Fidélis dos Santos,Fidelis,Brazil,185,18
194528,Vagiz Galiulin,V. Galiulin,Uzbekistan,178,18
194926,Ivan Temnikov,I. Temnikov,Russia,171,18
197303,Syarhey Krivets,S. Krivets,Belarus,177,18
199554,Damiano Zanon,D. Zanon,Italy,177,18
199883,Kingsley Onuegbu,K. Onuegbu,Nigeria,191,18
202105,Mateusz Zachara,M. Zachara,Poland,180,18
203813,Jens Möckel,J. Möckel,Germany,188,18
204235,Francisco Ramón Dorronsoro Sánchez,Dorronsoro,Spain,180,18
206136,Vladimir Rykov,V. Rykov,Russia,192,18
206488,Arnold Otieno Origi,A. Origi,Kenya,186,18
207634,John Jairo Lozano Castaño,J. Lozano,Colombia,183,18
208959,Ronny Philp,R. Philp,Romania,180,18
209609,Eisner Iván Loboa Balanta,E. Loboa,Colombia,175,18
210173,Rafael Fernández Martínez,Chumbi,Spain,175,18
211974,Kevin Freiberger,K. Freiberger,Germany,178,18
212458,Wilberto Cosme Mosquera,W. Cosme,Colombia,179,18
214199,Cristian Alberto Restrepo González,C. Restrepo,Colombia,174,18
215230,Sebastián Rodrigo Martínez Aguirre,S. Martínez,Uruguay,187,18
215238,Walter Omar Serrano,W. Serrano,Argentina,178,18
216107,Jonatas Elias Belusso,Jonatas Belusso,Brazil,176,18
216577,William Nkululeko Twala,W. Twala,South Africa,169,18
216660,Hugo Álvarez Quintas,Hugo Álvarez,Spain,183,18
218253,Syarhey Balanovich,S. Balanovich,Belarus,176,18
221462,Wander Luiz Bitencourt Junior,Wander,Brazil,180,18
221911,Rafael Leme Amorim,Rafael Amorim,Brazil,196,18
221984,Faver Cañaveral Rentería,F. Cañaveral,Colombia,176,18
224329,Mauricio Nicolás Carrasco,M. Carrasco,Argentina,173,18
225140,Sibusiso Phiwa Khumalo,S. Khumalo,South Africa,167,18
226499,Thamsanqa Sangweni,T. Sangweni,South Africa,172,18
226545,Ángel Ezequiel Garré,E. Garré,Argentina,170,18
229996,Johan Alberto Venegas Ulloa,J. Venegas,Costa Rica,183,18
230491,José Emeirson de Almeida,Jose Emeirson,Brazil,175,18
231508,Tommy Thelin,T. Thelin,Sweden,181,18
232111,Mohamed Benyettou,M. Benyettou,Algeria,186,18
232344,Fernando Emanuel Dening,E. Dening,Argentina,176,18
232346,Daniel Ernesto Imperiale,D. Imperiale,Argentina,190,18
232478,金園 英学,H. Kanazono,Japan,184,18
237767,枝村 匠馬,T. Edamura,Japan,176,18
238561,Claudio Michele Rizzi,M. Rizzi,Germany,181,18
239804,Alyaksandr Karnitskiy,A. Karnitskiy,Belarus,187,18
235977,Miladin Stevanović,M. Stevanović,Serbia,179,18
212030,Albert Rafetraniaina,A. Rafetraniaina,France,176,18
230132,Dejan Dražić,D. Dražić,Serbia,178,18
188813,Adán Gurdiel Mella,Adán Gurdiel,Spain,178,18
231509,Björn Anton Cajtoft,A. Cajtoft,Sweden,191,18
237182,Gildo Lourenço Vilanculos,Gildo,Mozambique,171,18
209833,Sebastià Sastre Catalá,Tià Sastre,Spain,172,18
212515,Craig Slater,C. Slater,Scotland,178,18
222571,Yelko Pino Caride,Yelko Pino,Spain,172,18
224008,Maximiliano Brian Rolón,M. Rolón,Argentina,171,18
206133,Anton Shvets,A. Shvets,Russia,190,18
224356,Yann Del Pino Rolim,Yann,Brazil,173,18
227539,Pedro Filipe Tinoco Monteiro,Pedro Monteiro,Portugal,192,18
227565,Carlos Carbonell Gil,Tropi,Spain,177,18
229539,Ezequiel Ariel Montagna,E. Montagna,Argentina,174,18
231405,Moise Emmanuel Mbende,E. Mbende,Germany,196,18
235159,Gabriel Omar Ramírez,G. Ramírez,Argentina,177,18
239484,João Vasco Lima Santos de Miranda,João Vasco,Portugal,180,18
208669,Gino van Kessel,G. van Kessel,Curacao,182,18
211464,Dejan Meleg,D. Meleg,Serbia,176,18
221731,Robson Januario de Paula,Robson,Brazil,181,18
230036,Farshad Noor,F. Noor,Netherlands,177,18
235199,Riyaad Norodien,R. Norodien,South Africa,168,18
199658,Florent Cuvelier,F. Cuvelier,Belgium,175,18
200201,Giliano Wijnaldum,G. Wijnaldum,Netherlands,181,18
212841,Luis Fernández Teijeiro,Luis Fernández,Spain,175,18
223070,Louis Nganioni,L. Nganioni,France,177,18
231225,Dmitriy Bogaev,D. Bogaev,Russia,174,18
239715,Pavel Karasev,P. Karasev,Russia,175,18
202894,Richard Lašík,R. Lašík,Slovakia,184,18
205692,Ousmane N'Diaye,O. N'Diaye,Senegal,186,18
208945,Ashton Philip Shawn Götz,A. Götz,Germany,177,18
210956,Macky Frank Bagnack Mouegni,F. Bagnack,Cameroon,182,18
214663,Carlos Santiago Nagüel,S. Nagüel,Argentina,169,18
221757,김진영 金真英,Kim Jin Young,Korea Republic,195,18
222895,Leonardo Pereira,Leo Pereira,Brazil,186,18
223635,Mehmet Taş,M. Taş,Turkey,179,18
241129,Nikola Trujić,N. Trujic,Serbia,182,18
194954,Vitaliy Ustinov,V. Ustinov,Russia,180,18
198600,Jorge Enríquez García,J. Enríquez,Mexico,189,18
199287,Eric Tié Bi,E. Tié Bi,Côte d'Ivoire,181,18
199590,Kaj Ramsteijn,K. Ramsteijn,Netherlands,187,18
199906,Igor Kireev,I. Kireev,Russia,179,18
202495,Hassan Ali Saad,S. Saad,Lebanon,178,18
202730,Gerson Guimarães Ferreira Junior,Gerson,Brazil,186,18
221794,Wescley Gomes dos Santos,Wescley,Brazil,173,18
226879,Léiner de Jesús Escalante Escorcia,L. Escalante,Colombia,168,18
230976,Aleksandar Kovačević,A. Kovačević,Serbia,173,18
235538,Dejan Trajkovski,D. Trajkovski,Slovenia,174,18
190611,Jahir Alejandro Barraza Flores,J. Barraza,Mexico,182,18
192971,Rıdvan Şimşek,R. Şimşek,Turkey,173,18
